elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
28.2574,7.2844,3.6422,2.40109,0.671155,5.26738
28.3054,5.23496,2.61748,2.40169,0.670311,5.26738
28.3558,5.59998,2.79999,2.40281,0.669705,5.26738
28.4038,3.62754,1.81377,2.40117,0.669491,5.26738
28.4545,4.35638,2.17819,2.40055,0.668664,5.26738
28.5046,4.40788,2.20394,2.4,0.667817,5.26738
28.5544,4.16899,2.08449,2.39913,0.6671,5.26738
28.604,3.82662,1.91331,2.39779,0.666667,5.26738
28.654,3.87287,1.93644,2.39652,0.666188,5.26738
28.7046,4.44984,2.22492,2.39605,0.665335,5.26738
28.7541,3.89528,1.94764,2.39483,0.664838,5.26738
28.804,3.79205,1.89602,2.39347,0.66444,5.26738
28.8536,3.36552,1.68276,2.39154,0.664568,5.26738
28.9048,4.65894,2.32947,2.39137,0.663674,5.26738
28.9555,5.31316,2.65658,2.39209,0.66292,5.26738
29.0047,4.58074,2.29037,2.39181,0.662047,5.26738
29.054,3.84116,1.92058,2.39055,0.661607,5.26738
29.1039,3.72839,1.86419,2.38914,0.661279,5.26738
29.1545,4.32968,2.16484,2.38854,0.660496,5.26738
29.2042,4.08483,2.04241,2.38761,0.659857,5.26738
29.255,4.85516,2.42758,2.38772,0.658982,5.26738
29.3039,3.77631,1.88816,2.38639,0.658609,5.26738
29.3551,4.93193,2.46596,2.3866,0.65775,5.26738
29.4045,4.33159,2.16579,2.38602,0.656979,5.26738
29.4545,4.33207,2.16603,2.38544,0.656211,5.26738
29.509,8.79359,4.3968,2.39072,0.66338,5.26738
29.5553,5.05137,2.52569,2.39107,0.662547,5.26738
29.6044,4.24218,2.12109,2.39037,0.661825,5.26738
29.6546,4.38905,2.19452,2.38986,0.661038,5.26738
29.7046,4.42982,2.21491,2.38941,0.660239,5.26738
29.7551,4.88782,2.44391,2.38955,0.659389,5.26738
29.8052,5.12505,2.56252,2.38999,0.658595,5.26738
29.8543,4.14443,2.07222,2.38917,0.657943,5.26738
29.9138,13.6037,6.80184,2.40052,0.694048,5.36537
29.953,2.73347,1.36673,2.39787,0.695127,5.36537
30.0036,3.42846,1.71423,2.39612,0.695095,5.36537
30.055,4.76933,2.38466,2.39609,0.694208,5.36537
30.1044,4.27723,2.13861,2.39543,0.693446,5.36537
30.1548,4.68802,2.34401,2.3953,0.69257,5.36537
30.2041,3.95584,1.97792,2.39425,0.692011,5.36537
30.2549,4.74,2.37,2.39419,0.691138,5.36537
30.3129,12.6791,6.33955,2.40412,0.718038,5.56517
30.3562,6.0792,3.0396,2.40572,0.71784,5.56517
30.4121,11.8277,5.91385,2.41451,0.738086,5.83386
30.4546,4.41861,2.20931,2.414,0.737234,5.83386
30.5038,3.62396,1.81198,2.4125,0.736926,5.56517
30.5549,4.73571,2.36785,2.41239,0.736012,5.56517
30.6041,3.94273,1.97136,2.41129,0.735426,5.56517
30.6547,4.51636,2.25818,2.41091,0.734554,5.56517
30.704,3.79634,1.89817,2.40965,0.734088,5.56517
30.7555,5.33438,2.66719,2.41028,0.733295,5.56517
30.8042,4.08602,2.04301,2.40938,0.732619,5.56517
30.8545,4.22692,2.11346,2.40866,0.731867,5.56517
30.9052,5.04231,2.52116,2.40893,0.730993,5.56517
30.9554,5.30696,2.65348,2.40953,0.7302,5.56517
31.0049,4.74238,2.37119,2.40943,0.729314,5.56517
31.0549,4.71854,2.35927,2.40931,0.728433,5.56517
31.1076,7.50923,3.75462,2.41257,0.730548,5.56517
31.155,4.80103,2.40052,2.41254,0.729666,5.56517
31.2056,5.49579,2.74789,2.41335,0.728971,5.56517
31.2556,5.37491,2.68745,2.41401,0.728219,5.56517
31.3051,4.86064,2.43032,2.41405,0.727345,5.56517
31.3545,4.28486,2.14243,2.4134,0.726596,5.56517
31.4069,6.74462,3.37231,2.41568,0.727235,5.56517
31.4539,3.71671,1.85835,2.41436,0.726877,5.56517
31.504,3.83902,1.91951,2.41318,0.726412,5.56517
31.5544,4.30369,2.15185,2.41256,0.725662,5.56517
31.6057,5.60379,2.8019,2.41348,0.725051,5.56517
31.6557,5.56898,2.78449,2.41436,0.724419,5.56517
31.7065,6.21033,3.10516,2.41598,0.72434,5.56517
31.7581,7.93386,3.96693,2.41962,0.727372,5.56517
31.805,4.8883,2.44415,2.41968,0.72652,5.56517
31.8542,4.05884,2.02942,2.41877,0.725916,5.56517
31.9042,3.97563,1.98781,2.41777,0.725367,5.56517
31.9547,4.48489,2.24245,2.41736,0.724572,5.56517
32.0044,4.22716,2.11358,2.41665,0.723879,5.56517
32.0551,4.83584,2.41792,2.41666,0.72304,5.56517
32.1045,4.22192,2.11096,2.41595,0.722354,5.56517
32.1546,4.50492,2.25246,2.41557,0.721564,5.56517
32.205,4.70376,2.35188,2.41543,0.720741,5.56517
32.2558,5.6324,2.8162,2.41635,0.720169,5.56517
32.3036,3.44682,1.72341,2.41476,0.720106,5.56517
32.354,3.76487,1.88243,2.41355,0.719732,5.56517
32.4036,3.42512,1.71256,2.41195,0.719688,5.56517
32.455,4.76456,2.38228,2.41188,0.718871,5.56517
32.5037,3.54671,1.77336,2.41043,0.718698,5.56517
32.5548,4.58479,2.29239,2.41017,0.717906,5.56517
32.6046,4.40574,2.20287,2.4097,0.717163,5.56517
32.6542,4.03309,2.01654,2.40881,0.716597,5.56517
32.7037,3.55387,1.77693,2.40739,0.716417,5.56517
32.7542,4.03929,2.01964,2.40652,0.715848,5.56517
32.8037,3.56674,1.78337,2.40513,0.715653,5.56517
32.8544,4.21166,2.10583,2.40446,0.714993,5.56517
32.9047,4.50158,2.25079,2.40412,0.714233,5.56517
32.9543,4.18997,2.09498,2.40343,0.713588,5.56517
33.0038,3.66449,1.83225,2.40217,0.713302,5.56517
33.0557,5.54895,2.77448,2.40299,0.712727,5.56517
33.1047,4.46486,2.23243,2.40261,0.711985,5.56517
33.1536,3.43466,1.71733,2.4011,0.711926,5.56517
33.2043,4.10938,2.05469,2.40034,0.711328,5.56517
33.2537,3.54934,1.77467,2.39897,0.71115,5.56517
33.3044,4.19688,2.09844,2.39831,0.710511,5.56517
33.3546,4.23384,2.11692,2.3977,0.709856,5.56517
33.4035,3.27253,1.63627,2.39604,0.709971,5.56517
33.4537,3.42345,1.71173,2.39455,0.709914,5.56517
33.5041,3.99351,1.99676,2.39369,0.709385,5.56517
33.5545,4.32587,2.16293,2.39319,0.708698,5.56517
33.6042,4.04096,2.02048,2.39238,0.708144,5.56517
33.6544,4.19021,2.0951,2.39174,0.707515,5.56517
33.7043,4.2038,2.1019,2.39112,0.706881,5.56517
33.7546,4.44388,2.22194,2.39076,0.706166,5.56517
33.804,3.87239,1.9362,2.38978,0.705722,5.56517
33.8545,4.35948,2.17974,2.38933,0.705034,5.56517
33.9049,4.6165,2.30825,2.38916,0.704292,5.56517
33.9545,4.31609,2.15805,2.38867,0.703623,5.56517
34.0044,4.30655,2.15328,2.38817,0.702959,5.56517
34.0544,4.16756,2.08378,2.38753,0.702354,5.56517
34.1054,5.16582,2.58291,2.38794,0.701668,5.56517
34.1565,6.35028,3.17514,2.3896,0.701858,5.56517
34.2048,4.63271,2.31636,2.38945,0.701127,5.56517
34.2544,4.17089,2.08545,2.38881,0.700528,5.56517
34.3051,4.84705,2.42352,2.38888,0.699795,5.56517
34.354,3.86977,1.93489,2.38793,0.69937,5.56517
34.4044,4.18901,2.09451,2.38732,0.698768,5.56517
34.4566,6.36601,3.18301,2.38897,0.698982,5.56517
34.5054,5.2681,2.63405,2.38948,0.698345,5.56517
34.5561,5.88226,2.94113,2.39063,0.698071,5.56517
34.6045,4.30202,2.15101,2.39013,0.697433,5.56517
34.6545,4.37522,2.18761,2.38971,0.696773,5.56517
34.7039,3.68166,1.84083,2.38858,0.6965,5.56517
34.7537,3.52669,1.76334,2.3873,0.696359,5.56517
34.8044,4.25291,2.12646,2.38676,0.695744,5.56517
34.859,8.84843,4.42421,2.39094,0.701111,5.56517
34.9043,4.12107,2.06053,2.39026,0.700553,5.56517
34.9569,6.79803,3.39901,2.39232,0.701317,5.56517
35.0039,3.71766,1.85883,2.39123,0.701015,5.56517
35.056,5.79453,2.89726,2.39226,0.700673,5.56517
35.1072,6.96754,3.48377,2.39447,0.701683,5.56517
35.1556,5.46312,2.73156,2.39516,0.701136,5.56517
35.2041,3.96156,1.98078,2.39432,0.700674,5.56517
35.2539,3.74675,1.87337,2.39327,0.700358,5.56517
35.3091,8.90899,4.45449,2.39742,0.705723,5.56517
35.3563,6.09279,3.04639,2.39872,0.705613,5.56517
35.4044,4.23503,2.11751,2.39816,0.705018,5.56517
35.456,5.75495,2.87747,2.39911,0.704638,5.56517
35.5044,4.09985,2.04992,2.39842,0.704107,5.36537
35.5566,6.49214,3.24607,2.40011,0.70442,5.36537
35.6047,4.50087,2.25043,2.39981,0.703751,5.36537
35.6595,9.32002,4.66001,2.40429,0.71021,5.36537
35.7044,4.23121,2.11561,2.40372,0.709622,5.36537
35.7552,4.91929,2.45965,2.40383,0.708925,5.36537
35.8052,4.97246,2.48623,2.40399,0.708235,5.36537
35.856,5.74517,2.87259,2.40492,0.707842,5.36537
35.9073,7.16639,3.58319,2.40723,0.709069,5.36537
35.9589,8.56996,4.28498,2.41091,0.713227,5.36537
36.0038,3.63827,1.81913,2.40976,0.713009,5.36537
36.0546,4.41003,2.20501,2.40936,0.712369,5.36537
36.1044,4.21262,2.10631,2.40877,0.7118,5.36537
36.1543,4.03976,2.01988,2.40801,0.711314,5.36537
36.2042,4.05741,2.0287,2.40727,0.710819,5.36537
36.2559,5.69654,2.84827,2.40813,0.710395,5.36537
36.304,3.84235,1.92118,2.40718,0.71003,5.36537
36.3554,5.16534,2.58267,2.40752,0.709386,5.36537
36.4045,4.2417,2.12085,2.40697,0.708814,5.36537
36.4561,5.9576,2.9788,2.40807,0.708575,5.36537
36.5056,5.43284,2.71642,2.40866,0.708023,5.36537
36.5567,6.53744,3.26872,2.41031,0.708344,5.36537
36.6038,3.6459,1.82295,2.40919,0.708131,5.36537
36.6543,4.18544,2.09272,2.40858,0.70759,5.36537
36.7045,4.31991,2.15995,2.40811,0.706999,5.36537
36.7543,4.21572,2.10786,2.40754,0.706448,5.36537
36.8033,3.07155,1.53577,2.40588,0.706796,5.36537
36.8542,4.05335,2.02668,2.40517,0.706319,5.36537
36.9078,7.68709,3.84355,2.40789,0.708412,5.36537
36.9597,9.49955,4.74977,2.4123,0.715003,5.36537
37.0049,4.67658,2.33829,2.41216,0.714336,5.36537
37.0559,5.6808,2.8404,2.41297,0.713906,5.36537
37.1047,4.56667,2.28333,2.41273,0.713258,5.36537
37.1547,4.48561,2.2428,2.41241,0.712627,5.36537
37.2047,4.58527,2.29263,2.41218,0.71198,5.36537
37.2547,4.48823,2.24411,2.41187,0.711352,5.36537
37.3045,4.282,2.141,2.41137,0.710786,5.36537
37.3555,5.32651,2.66325,2.41183,0.710208,5.36537
37.4052,5.01156,2.50578,2.41201,0.70956,5.36537
37.4557,5.51939,2.7597,2.41265,0.70906,5.36537
37.5056,5.445,2.7225,2.41323,0.70853,5.36537
37.5547,4.52709,2.26355,2.41295,0.707905,5.36537
37.6047,4.55451,2.27726,2.4127,0.707277,5.36537
37.6548,4.57954,2.28977,2.41247,0.706646,5.36537
37.7053,5.15532,2.57766,2.41278,0.706033,5.36537
37.7547,4.44365,2.22182,2.41243,0.705433,5.36537
37.8046,4.34613,2.17307,2.41199,0.704862,5.36537
37.8543,4.04978,2.02489,2.41128,0.704412,5.36537
37.9043,4.09007,2.04504,2.41062,0.703944,5.36537
