elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
17.8025,2.29931,1.14965,1.28245,0.382349,2.2043
17.8522,1.94764,0.973821,1.28138,0.382117,2.2043
17.9019,1.73998,0.869989,1.27997,0.382219,2.2043
17.9526,2.38991,1.19495,1.27968,0.381596,2.2043
18.0043,4.17876,2.08938,1.28244,0.38386,2.2043
18.054,3.89266,1.94633,1.2847,0.385151,2.2043
18.1025,2.26998,1.13499,1.28419,0.384597,2.2043
18.1519,1.67584,0.837922,1.28269,0.384819,2.2043
18.2019,1.71041,0.855207,1.28125,0.384968,2.2043
18.253,2.7864,1.3932,1.28162,0.384376,2.2043
18.3038,3.59464,1.79732,1.28335,0.384886,2.2043
18.3531,2.89035,1.44517,1.28389,0.384357,2.2043
18.4025,2.33269,1.16634,1.2835,0.383777,2.19703
18.4519,1.75738,0.878692,1.28216,0.383847,2.19703
18.502,1.77431,0.887156,1.28085,0.383882,2.19703
18.5527,2.53415,1.26708,1.28081,0.383251,2.19703
18.6037,3.56054,1.78027,1.28244,0.383686,2.19703
18.653,2.91395,1.45698,1.28301,0.383188,2.19703
18.7025,2.31481,1.1574,1.28261,0.38263,2.19703
18.7519,1.75714,0.878572,1.28129,0.382699,2.19703
18.8019,1.76024,0.880122,1.28,0.382758,2.19703
18.8527,2.4817,1.24085,1.27987,0.382147,2.19703
18.9044,4.25196,2.12598,1.28259,0.384527,2.19703
18.9535,3.27778,1.63889,1.28373,0.384438,2.19703
19.0026,2.32649,1.16324,1.28335,0.383884,2.19703
19.052,1.80507,0.902534,1.28213,0.383872,2.19703
19.1019,1.78647,0.893235,1.2809,0.383886,2.19703
19.1531,2.91562,1.45781,1.28146,0.383407,2.19703
19.204,3.5522,1.7761,1.28302,0.383806,2.19703
19.2531,2.89536,1.44768,1.28354,0.383313,2.19703
19.3024,2.18582,1.09291,1.28294,0.38286,2.19703
19.3519,1.69635,0.848174,1.28158,0.38303,2.19703
19.4019,1.72853,0.864267,1.28028,0.38314,2.19703
19.453,2.84386,1.42193,1.28072,0.382626,2.19703
19.5035,3.44038,1.72019,1.28208,0.382812,2.19703
19.5527,2.60711,1.30355,1.28215,0.382223,2.19703
19.6024,2.21872,1.10936,1.28162,0.381754,2.19703
19.652,1.81818,0.90909,1.28047,0.381725,2.19703
19.7025,2.34556,1.17278,1.28014,0.381187,2.19703
19.7539,3.71003,1.85502,1.2819,0.381923,2.19703
19.8036,3.41034,1.70517,1.28318,0.382053,2.19703
19.8525,2.3849,1.19245,1.28291,0.381506,2.19703
19.902,1.87254,0.93627,1.28186,0.381404,2.19703
19.952,1.76549,0.882745,1.28066,0.381457,2.19703
20.0025,2.30336,1.15168,1.28027,0.380949,2.19703
20.0534,3.23105,1.61552,1.28128,0.380819,2.19703
20.1036,3.40796,1.70398,1.28254,0.380949,2.19703
20.1525,2.37799,1.18899,1.28226,0.380416,2.19703
20.202,1.87445,0.937223,1.28124,0.380314,2.19703
20.2519,1.74284,0.87142,1.28002,0.380403,2.19703
20.3029,2.77591,1.38795,1.28034,0.379887,2.19703
20.3539,3.74722,1.87361,1.28209,0.380686,2.19703
20.4031,2.93589,1.46794,1.28263,0.38026,2.19703
20.4525,2.22945,1.11473,1.28214,0.379812,2.19703
20.502,1.80578,0.902891,1.28103,0.379808,2.19703
20.552,1.7848,0.892401,1.2799,0.379833,2.19703
20.6036,3.39079,1.69539,1.28111,0.379939,2.19703
20.653,2.83384,1.41692,1.2815,0.37946,2.19703
20.7026,2.45047,1.22523,1.28134,0.378924,2.19703
20.7519,1.74618,0.873089,1.28017,0.37901,2.19703
20.8019,1.79577,0.897884,1.27907,0.379018,2.19703
20.8525,2.3036,1.1518,1.27871,0.378537,2.19703
20.9033,3.15094,1.57547,1.27955,0.378328,2.19703
20.953,2.8019,1.40095,1.2799,0.377846,2.19703
21.0022,2.14148,1.07074,1.27931,0.377474,2.19703
21.0519,1.74451,0.872254,1.27816,0.377559,2.19703
21.102,1.85132,0.92566,1.27716,0.377489,2.19703
21.1527,2.50411,1.25206,1.27709,0.376961,2.19703
21.2033,3.20816,1.60408,1.27801,0.376829,2.19703
21.2531,2.94709,1.47355,1.27855,0.376444,2.19703
21.3024,2.20728,1.10364,1.27807,0.376033,2.19703
21.3519,1.75714,0.878572,1.27696,0.376098,2.19703
21.4019,1.75142,0.875711,1.27585,0.376168,2.19703
21.4545,4.19664,2.09832,1.27812,0.378121,2.19703
21.5037,3.46494,1.73247,1.27937,0.37835,2.19703
21.5526,2.43354,1.21677,1.2792,0.377844,2.19703
21.602,1.77598,0.88799,1.27813,0.37788,2.19703
21.652,1.81222,0.90611,1.27711,0.377862,2.19703
21.7025,2.35963,1.17981,1.27684,0.377381,2.19703
21.7542,4.00043,2.00021,1.27881,0.378745,2.19703
21.8036,3.42131,1.71065,1.27998,0.378897,2.19703
21.8525,2.36702,1.18351,1.27972,0.378418,2.19703
21.9019,1.74356,0.871778,1.27862,0.378499,2.19703
21.952,1.78766,0.893831,1.27759,0.378515,2.19703
22.0027,2.59614,1.29807,1.27764,0.378008,2.19703
22.0536,3.31569,1.65784,1.27866,0.378013,2.19703
22.103,2.87437,1.43719,1.27908,0.377597,2.19703
22.1527,2.46906,1.23453,1.27896,0.377102,2.19703
22.2019,1.76954,0.884771,1.27792,0.377146,2.19703
22.2519,1.7519,0.87595,1.27685,0.377213,2.19703
22.3031,2.93493,1.46747,1.27735,0.376842,2.19703
22.3539,3.62778,1.81389,1.27877,0.377348,2.19703
22.4034,3.1898,1.5949,1.2796,0.377199,2.19703
22.4525,2.33221,1.16611,1.2793,0.37675,2.19703
22.5019,1.77765,0.888824,1.27828,0.376785,2.19703
22.5519,1.7581,0.879049,1.27724,0.376844,2.19703
22.6028,2.61164,1.30582,1.27731,0.376357,2.19703
22.6531,2.90775,1.45388,1.27777,0.375976,2.19703
22.7026,2.47264,1.23632,1.27766,0.375496,2.19703
22.7524,2.13623,1.06812,1.27712,0.375162,2.19703
22.8018,1.72544,0.862718,1.27606,0.375267,2.19703
22.8518,1.67847,0.839233,1.27494,0.375436,2.19703
22.9036,3.40009,1.70004,1.27603,0.37557,2.19703
